date,code,action,price
2020-01-02,603871,BUY,3.58
2020-01-02,300763,BUY,9.75
2020-01-02,002892,BUY,6.09
2020-01-02,300697,BUY,6.51
2020-01-02,603730,BUY,4.75
2020-01-02,603165,BUY,8.91
2020-01-02,603811,BUY,5.84
2020-01-02,002923,BUY,8.59
2020-01-02,300575,BUY,7.7
2020-01-02,603360,BUY,7.76
2020-01-02,300640,BUY,7.71
2020-01-02,603505,BUY,5.68
2020-01-02,603967,BUY,9.45
2020-01-02,002884,BUY,6.62
2020-01-02,300452,BUY,8.02
2020-01-02,603277,BUY,5.71
2020-01-02,603801,BUY,9.46
2020-01-02,603181,BUY,7.75
2020-01-02,300394,BUY,7.27
2020-01-02,300547,BUY,8.49
2020-01-02,600452,BUY,4.4
2020-01-02,002757,BUY,9.33
2020-01-02,603357,BUY,7.12
2020-01-02,002749,BUY,6.98
2020-01-02,002088,BUY,5.44
2020-02-03,300763,SELL_REBAL,10.18
2020-02-03,603165,SELL_REBAL,7.81
2020-02-03,002757,SELL_REBAL,8.83
2020-02-03,603357,SELL_REBAL,6.12
2020-02-03,002749,SELL_REBAL,6.01
2020-02-03,002088,SELL_REBAL,4.61
2020-02-03,300758,BUY,8.91
2020-02-03,603136,BUY,8.8
2020-02-03,603040,BUY,9.94
2020-02-03,603697,BUY,6.4
2020-02-03,603187,BUY,8.62
2020-02-03,603365,BUY,9.6
2020-03-02,603357,BUY_SKIP_LIMIT_UP,7.28
2020-03-02,603040,SELL_REBAL,10.79
2020-03-02,603187,SELL_REBAL,10.91
2020-03-02,603365,SELL_REBAL,10.51
2020-03-02,002749,BUY,6.13
2020-03-02,603165,BUY,8.89
2020-04-01,603697,SELL_REBAL,7.79
2020-04-01,300452,SELL_REBAL,8.43
2020-04-01,300394,SELL_REBAL,7.53
2020-04-01,002749,SELL_REBAL,6.4
2020-04-01,603165,SELL_REBAL,8.16
2020-04-01,002833,BUY,9.01
2020-04-01,603040,BUY,9.93
2020-04-01,603187,BUY,9.63
2020-04-01,603365,BUY,9.52
2020-04-01,300703,BUY,9.27
2020-04-01,300637,BUY,9.61
2020-05-06,603988,BUY_SKIP_LIMIT_UP,9.81
2020-05-06,002892,SELL_REBAL,5.03
2020-05-06,603136,SELL_REBAL,9.93
2020-05-06,300697,SELL_REBAL,6.04
2020-05-06,002923,SELL_REBAL,8.32
2020-05-06,300640,SELL_REBAL,10.52
2020-05-06,603967,SELL_REBAL,8.46
2020-05-06,300758,SELL_REBAL,9.48
2020-05-06,300575,SELL_REBAL,8.38
2020-05-06,603801,SELL_REBAL,9.16
2020-05-06,300547,SELL_REBAL,6.8
2020-05-06,603040,SELL_REBAL,10.09
2020-05-06,603187,SELL_REBAL,12.4
2020-05-06,603365,SELL_REBAL,9.87
2020-05-06,300703,SELL_REBAL,9.12
2020-05-06,300637,SELL_REBAL,9.2
2020-05-06,300795,BUY,6.63
2020-05-06,603519,BUY,6.34
2020-05-06,002749,BUY,6.86
2020-05-06,300179,BUY,5.64
2020-05-06,002818,BUY,7.59
2020-05-06,002746,BUY,7.7
2020-05-06,002182,BUY,6.17
2020-05-06,603298,BUY,5.74
2020-05-06,600987,BUY,4.05
2020-05-06,603669,BUY,7.31
2020-05-06,002016,BUY,5.97
2020-05-06,603806,BUY,9.78
2020-05-06,002706,BUY,9.01
2020-05-06,600989,BUY,7.18
2020-06-01,603811,SELL_REBAL,6.2
2020-06-01,002833,SELL_REBAL,10.22
2020-06-01,002884,SELL_REBAL,8.05
2020-06-01,603806,SELL_REBAL,11.51
2020-06-01,603327,BUY,9.12
2020-06-01,002860,BUY,9.99
2020-06-01,603165,BUY,8.4
2020-06-01,002677,BUY,8.72
2020-06-01,000848,BUY,6.08
2020-07-01,603730,SELL_REBAL,4.91
2020-07-01,603181,SELL_REBAL,10.05
2020-07-01,603505,SELL_REBAL,5.77
2020-07-01,002182,SELL_REBAL,7.01
2020-07-01,002016,SELL_REBAL,6.29
2020-07-01,002706,SELL_REBAL,11.4
2020-07-01,002860,SELL_REBAL,10.87
2020-07-01,603811,BUY,9.42
2020-07-01,300821,BUY,9.76
2020-07-01,002035,BUY,8.66
2020-07-01,002440,BUY,7.6
2020-07-01,000717,BUY,3.5
2020-07-01,600273,BUY,6.35
2020-07-01,002233,BUY,9.04
2020-08-03,603277,SELL_REBAL,6.06
2020-08-03,603327,SELL_REBAL,10.66
2020-08-03,603165,SELL_REBAL,10.29
2020-08-03,002677,SELL_REBAL,10.76
2020-08-03,002818,SELL_REBAL,10.36
2020-08-03,603669,SELL_REBAL,10.16
2020-08-03,300821,SELL_REBAL,10.75
2020-08-03,002233,SELL_REBAL,11.68
2020-08-03,603505,BUY,6.95
2020-08-03,002884,BUY,9.26
2020-08-03,600052,BUY,3.65
2020-08-03,002110,BUY,5.96
2020-08-03,601225,BUY,5.33
2020-09-01,300795,SELL_REBAL,7.23
2020-09-01,603519,SELL_REBAL,7.76
2020-09-01,300179,SELL_REBAL,5.76
2020-09-01,600452,SELL_REBAL,6.26
2020-09-01,600987,SELL_REBAL,4.45
2020-09-01,600989,SELL_REBAL,11.12
2020-09-01,603298,SELL_REBAL,10.44
2020-09-01,002440,SELL_REBAL,8.23
2020-09-01,002884,SELL_REBAL,11.52
2020-09-01,600052,SELL_REBAL,3.45
2020-09-01,002110,SELL_REBAL,5.72
2020-09-01,002909,BUY,7.86
2020-09-01,002003,BUY,3.73
2020-09-01,002381,BUY,9.03
2020-09-01,002014,BUY,7.24
2020-09-01,002443,BUY,6.93
2020-09-01,600846,BUY,8.41
2020-09-01,002489,BUY,4.4
2020-10-09,603327,BUY,8.95
2020-10-09,002960,BUY,9.14
2020-10-09,603326,BUY,9.06
2020-10-09,002458,BUY,9.07
2020-10-09,600989,BUY,8.92
2020-11-02,600846,SELL_REBAL,7.12
2020-11-02,002489,SELL_REBAL,3.76
2020-11-02,000717,SELL_REBAL,3.79
2020-11-02,600273,SELL_REBAL,7.14
2020-11-02,601225,SELL_REBAL,6.04
2020-11-02,603326,SELL_REBAL,10.59
2020-11-02,600989,SELL_REBAL,8.45
2020-11-02,603682,BUY,6.88
2020-11-02,300587,BUY,5.32
2020-11-02,002088,BUY,5.86
2020-11-02,603165,BUY,9.45
2020-11-02,603277,BUY,6.15
2020-11-02,002394,BUY,8.66
2020-11-02,603730,BUY,5.77
2020-11-02,000966,BUY,3.5
2020-11-02,002318,BUY,8.6
2020-12-01,002960,SELL_REBAL,10.06
2020-12-01,002489,BUY,3.92
2021-01-04,002458,SELL_REBAL,8.58
2021-01-04,002035,SELL_REBAL,7.29
2021-01-04,000848,SELL_REBAL,6.03
2021-01-04,002318,SELL_REBAL,9.57
2021-01-04,002489,SELL_REBAL,3.61
2021-01-04,688096,BUY,9.36
2021-01-04,002960,BUY,8.98
2021-01-04,300403,BUY,5.65
2021-01-04,603326,BUY,7.28
2021-01-04,600051,BUY,8.08
2021-02-01,002443,SELL_REBAL,5.57
2021-02-01,002014,SELL_REBAL,5.94
2021-02-01,603730,SELL_REBAL,5.81
2021-02-01,000966,SELL_REBAL,3.42
2021-02-01,300811,BUY,9.43
2021-02-01,603551,BUY,8.34
2021-02-01,300452,BUY,9.79
2021-02-01,300394,BUY,9.12
2021-03-01,002960,SELL_REBAL,11.49
2021-03-01,300811,SELL_REBAL,10.1
2021-03-01,300452,SELL_REBAL,10.96
2021-03-01,002443,BUY,6.02
2021-03-01,002014,BUY,6.31
2021-03-01,603730,BUY,5.61
2021-04-01,603277,SELL_REBAL,8.37
2021-04-01,300811,BUY,9.21
2021-05-06,688096,SELL_REBAL,7.28
2021-05-06,603682,SELL_REBAL,5.62
2021-05-06,603551,SELL_REBAL,8.51
2021-05-06,603360,SELL_REBAL,4.34
2021-05-06,300403,SELL_REBAL,5.73
2021-05-06,002749,SELL_REBAL,6.62
2021-05-06,002746,SELL_REBAL,5.91
2021-05-06,600051,SELL_REBAL,6.07
2021-05-06,002394,SELL_REBAL,6.97
2021-05-06,002088,SELL_REBAL,11.89
2021-05-06,603730,SELL_REBAL,5.03
2021-05-06,300811,SELL_REBAL,9.81
2021-05-06,300658,BUY,9.73
2021-05-06,300371,BUY,9.22
2021-05-06,002960,BUY,9.49
2021-05-06,002763,BUY,6.51
2021-05-06,603089,BUY,8.46
2021-05-06,002469,BUY,4.62
2021-05-06,300453,BUY,8.72
2021-05-06,300559,BUY,8.46
2021-05-06,002107,BUY,6.71
2021-05-06,600724,BUY,2.9
2021-05-06,002020,BUY,7.62
2021-05-06,002567,BUY,6.97
2021-06-01,300587,SELL_REBAL,6.45
2021-06-01,603165,SELL_REBAL,11.27
2021-06-01,300658,SELL_REBAL,10.94
2021-06-01,300371,SELL_REBAL,9.41
2021-06-01,603089,SELL_REBAL,9.08
2021-06-01,300453,SELL_REBAL,10.34
2021-06-01,300559,SELL_REBAL,8.82
