date,code,action,price
2006-02-06,000933,BUY,1.6616433
2006-02-06,002040,BUY,3.31407468
2006-02-06,600428,BUY,2.48531535
2006-02-06,600886,BUY,1.2315457
2006-02-06,002044,BUY,0.5614839
2006-02-06,002033,BUY,1.7774517
2006-03-01,000550,BUY,2.44337808
2006-03-01,600010,BUY,0.94996753
2006-05-08,002040,SELL_REBAL,3.31407468
2006-05-08,600886,SELL_REBAL,1.2302696
2006-05-08,002044,SELL_REBAL,0.55732476
2006-05-08,002033,SELL_REBAL,2.11942836
2006-05-08,600010,SELL_REBAL,0.62574653
2006-05-08,002025,BUY,9.25790448
2006-05-08,001696,BUY,0.61866142
2006-05-08,000937,BUY,0.92942586
2006-05-08,002022,BUY,2.71935716
2006-05-08,600096,BUY,6.85913764
2006-05-08,000155,BUY,3.9280672
2006-05-08,000912,BUY,6.1421316
2006-06-01,000933,SELL_REBAL,2.0590847
2006-06-01,000155,SELL_REBAL,4.82330112
2006-06-01,002050,BUY,0.6964461
2006-06-01,000983,BUY,1.5761944
2006-06-01,600500,BUY,3.4986545
2006-06-01,600583,BUY,3.96352845
2006-06-01,600420,BUY,2.92979792
2006-06-01,600436,BUY,3.9169878
2006-06-01,600997,BUY,2.54810045
2006-06-01,600880,BUY,2.48699424
2006-06-01,600227,BUY,2.31550452
2006-06-01,600418,BUY,3.7804745
2006-06-01,000069,BUY,2.3752288
2006-06-01,600525,BUY,1.73196569
2006-07-03,000912,SELL_REBAL,6.8401011
2006-07-03,600436,SELL_REBAL,3.79082715
2006-07-03,600997,SELL_REBAL,2.35473175
2006-07-03,600880,SELL_REBAL,2.72003616
2006-07-03,600227,SELL_REBAL,2.2996449
2006-07-03,600418,SELL_REBAL,3.49865731
2006-07-03,000069,SELL_REBAL,1.9201616
2006-07-03,600525,SELL_REBAL,2.17173642
2006-07-03,000933,BUY,2.15962
2006-07-03,600348,BUY,1.0382271
2006-07-03,600309,BUY,4.2494777
2006-07-03,600123,BUY,2.171834
2006-07-03,600026,BUY,4.76642232
2006-07-03,600362,BUY,8.67392708
2006-07-03,002028,BUY,2.91897276
2006-07-03,002010,BUY,2.3273328
2006-08-01,000550,SELL_REBAL,4.30784724
2006-08-01,002022,SELL_REBAL,2.57383972
2006-08-01,002028,SELL_REBAL,2.731659
2006-08-01,002010,SELL_REBAL,2.0941284
2006-08-01,000538,BUY,4.675659
2006-08-01,000088,BUY,3.11598342
2006-08-01,600596,BUY,2.3851224
2006-08-01,600276,BUY,0.92337234
2006-09-01,600026,SELL_REBAL,5.03857915
2006-09-01,600500,SELL_REBAL,3.1748121
2006-09-01,600096,SELL_REBAL,7.14524876
2006-09-01,600420,SELL_REBAL,2.22326736
2006-09-01,000088,SELL_REBAL,3.0995619
2006-09-01,600596,SELL_REBAL,2.4810756
2006-09-01,600497,BUY,2.01043755
2006-09-01,002022,BUY,2.75573652
2006-09-01,000060,BUY,2.168144
2006-09-01,000006,BUY,1.2404472
2006-09-01,000690,BUY,1.34877456
2006-09-01,600875,BUY,7.12864672
2006-10-09,000933,SELL_REBAL,1.71041904
2006-10-09,600309,SELL_REBAL,4.35464872
2006-10-09,000690,SELL_REBAL,1.4309478
2006-10-09,600875,SELL_REBAL,8.01569552
2006-10-09,000088,BUY,3.2021964
2006-10-09,000898,BUY,2.83912128
2006-10-09,000731,BUY,5.80417344
2006-10-09,000550,BUY,4.27492701
2006-11-01,600428,SELL_REBAL,2.99257848
2006-11-01,001696,SELL_REBAL,1.17131182
2006-11-01,600583,SELL_REBAL,4.23022005
2006-11-01,000006,SELL_REBAL,1.1997768
2006-11-01,000538,SELL_REBAL,4.7932035
2006-11-01,000731,SELL_REBAL,5.71580862
2006-11-01,000550,SELL_REBAL,3.94102182
2006-11-01,600150,BUY,9.88091118
2006-11-01,002003,BUY,0.7248101
2006-11-01,600533,BUY,2.87866595
2006-11-01,000690,BUY,1.57545936
2006-11-01,600875,BUY,8.16891304
2006-11-01,600183,BUY,2.35770624
2006-11-01,600596,BUY,3.107056
2006-12-01,600150,SELL_REBAL,11.98044078
2006-12-01,600875,SELL_REBAL,10.20509324
2006-12-01,600309,BUY,5.7559815
2006-12-01,000731,BUY,5.59023756
2007-01-04,000690,SELL_REBAL,1.99199268
2007-01-04,000731,SELL_REBAL,5.6506977
2007-01-04,600420,BUY,2.36918128
2007-01-04,600500,BUY,4.04803
2007-02-01,600362,SELL_REBAL,10.1503402
2007-02-01,600309,SELL_REBAL,9.80080208
2007-02-01,000006,BUY,1.63495008
2007-02-01,000027,BUY,2.95342908
2007-03-01,600500,SELL_REBAL,5.9159067
2007-03-01,000027,SELL_REBAL,3.32948682
2007-03-01,600583,BUY,5.5970145
