date,code,action,price
2006-02-06,002044,BUY,0.56
2006-02-06,002033,BUY,1.78
2006-02-06,002040,BUY,3.31
2006-02-06,600886,BUY,1.23
2006-02-06,000933,BUY,1.66
2006-02-06,600428,BUY,2.49
2006-03-01,000550,BUY,2.44
2006-03-01,600010,BUY,0.81
2006-05-08,002044,SELL_REBAL,
2006-05-08,002033,SELL_REBAL,2.12
2006-05-08,002040,SELL_REBAL,3.31
2006-05-08,600886,SELL_REBAL,1.23
2006-05-08,600010,SELL_REBAL,0.62
2006-05-08,001696,BUY,0.62
2006-05-08,002022,BUY,2.71
2006-05-08,000937,BUY,0.93
2006-05-08,000155,BUY,3.93
2006-05-08,600096,BUY,6.86
2006-05-08,000912,BUY,6.14
2006-06-01,000933,SELL_REBAL,
2006-06-01,002050,BUY,0.69
2006-06-01,600525,BUY,1.73
2006-06-01,600880,BUY,2.48
2006-06-01,600436,BUY,3.92
2006-06-01,600227,BUY,2.31
2006-06-01,600420,BUY,2.93
2006-06-01,600997,BUY,2.54
2006-06-01,600761,BUY,3.56
2006-06-01,000983,BUY,1.58
2006-06-01,000069,BUY,2.37
2006-06-01,600583,BUY,3.97
2006-06-01,600500,BUY,3.5
2006-06-01,600418,BUY,3.78
2006-06-01,600019,BUY,1.99
2006-07-03,600019,SELL_REBAL,1.96
2006-07-03,002028,BUY,2.92
2006-07-03,002010,BUY,2.33
2006-07-03,600348,BUY,1.04
2006-07-03,600123,BUY,2.17
2006-07-03,000933,BUY,2.15
2006-07-03,600183,BUY,2.36
2006-07-03,000066,BUY,2.61
2006-07-03,600309,BUY,4.25
2006-07-03,600026,BUY,4.77
2006-08-01,001696,SELL_REBAL,0.97
2006-08-01,600583,SELL_REBAL,3.65
2006-08-01,600096,SELL_REBAL,6.99
2006-08-01,600500,SELL_REBAL,3.1
2006-08-01,000912,SELL_REBAL,7.57
2006-08-01,600418,SELL_REBAL,2.81
2006-08-01,600309,SELL_REBAL,3.81
2006-08-01,600026,SELL_REBAL,4.68
2006-08-01,600276,BUY,0.92
2006-08-01,000731,BUY,3.06
2006-08-01,600596,BUY,2.39
2006-08-01,002025,BUY,6.85
2006-08-01,600809,BUY,4.56
2006-08-01,600012,BUY,2.31
2006-08-01,000538,BUY,4.68
2006-08-01,000027,BUY,2.03
2006-09-01,600525,SELL_REBAL,2.01
2006-09-01,600227,SELL_REBAL,2.22
2006-09-01,000066,SELL_REBAL,2.11
