date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out
2010-06-01,20,20,300043|300017|300026|300058|300012|300054|300009|300015|300035|300014|300008|300044|300016|300034|300013|300019|300005|300047|300036|300025,300005|300008|300009|300012|300013|300014|300015|300016|300017|300019|300025|300026|300034|300035|300036|300043|300044|300047|300054|300058,,300024|300001|300046|300031|300037|300039|300033|300018|300027|300007|000848|300002|600188
2010-07-01,20,20,300043|300071|300026|300058|300017|300012|300054|300009|300045|300006|300014|300008|300035|300015|300044|300051|300016|300034|300013|300005,300005|300006|300008|300009|300012|300013|300014|300015|300016|300017|300026|300034|300035|300043|300044|300045|300051|300054|300058|300071,,300025|300019|300047|300036
2010-08-02,20,20,300059|300043|300066|300071|300026|300017|300058|300012|300054|300009|300045|300006|300014|300035|300008|002410|300015|300044|300051|300016,002410|300006|300008|300009|300012|300014|300015|300016|300017|300026|300035|300043|300044|300045|300051|300054|300058|300059|300066|300071,,300034|300013|300005
2010-09-01,8,8,002415|002063|000848|002041|600216|000550|002007|002128,000550|000848|002007|002041|002063|002128|002415|600216,,300043|300071|300026|300017|300058|300012|300054|300009|300045|300006|300014|300035|300008|300015|300044|300051|300016|300059|300066|002410
2010-10-08,8,8,300101|002415|002063|000848|002041|600216|002007|002128,000848|002007|002041|002063|002128|002415|300101|600216,,000550
2010-11-01,20,19,300101|002236|002415|002252|002385|002285|002273|002310|002153|002003|002294|600436|002063|601101|601877|002158|600323|600742|000848|002242,000848|002003|002063|002153|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600323|600436|600742|601101|601877,002158,002041|600216|002007|002128
2010-12-01,20,20,002236|002252|002415|300101|002385|002285|002310|002273|002153|002003|002294|601101|002063|601877|600323|600742|002242|000848|002096|002158,000848|002003|002063|002096|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600323|600742|601101|601877,,600436
2011-01-04,20,20,002252|002236|002415|002385|300101|002285|002273|002310|002003|002153|002294|002063|601101|601877|600742|000848|600323|002242|002158|000650,000650|000848|002003|002063|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600323|600742|601101|601877,,002096
2011-02-01,20,20,002236|002252|002415|300101|002285|002385|002310|002273|002153|002003|002294|600436|002063|601101|000848|600742|600323|002158|002242|000650,000650|000848|002003|002063|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600323|600436|600742|601101,,601877
2011-03-01,20,20,002236|002252|002415|300101|002285|002385|002310|002273|002153|002003|002294|600436|002063|601101|000848|600323|600742|002158|002242|002152,000848|002003|002063|002152|002153|002158|002236|002242|002252|002273|002285|002294|002310|002385|002415|300101|600323|600436|600742|601101,,000650
2011-04-01,20,20,002236|002252|300099|002415|300101|002385|002285|002273|002310|002153|300134|002294|002003|002063|600436|002479|000848|600323|600742|002158,000848|002003|002063|002153|002158|002236|002252|002273|002285|002294|002310|002385|002415|002479|300099|300101|300134|600323|600436|600742,,601101|002242|002152
2011-05-03,0,0,,,,002236|002252|002415|300101|002385|002285|002273|002310|002153|002294|002003|002063|600436|000848|600323|600742|002158|300099|300134|002479
2011-06-01,0,0,,,,
2011-07-01,0,0,,,,
2011-08-01,3,3,002591|002581|601208,002581|002591|601208,,
2011-09-01,5,5,601208|002038|600160|600503|600031,002038|600031|600160|600503|601208,,002591|002581
2011-10-10,5,5,601208|002038|600252|600160|600031,002038|600031|600160|600252|601208,,600503
2011-11-01,20,20,300235|002458|002533|002293|002493|002252|002236|002153|002378|002408|000685|601678|002158|000848|000789|300003|000708|601233|002250|600195,000685|000708|000789|000848|002153|002158|002236|002250|002252|002293|002378|002408|002458|002493|002533|300003|300235|600195|601233|601678,,601208|002038|600160|600031|600252
2011-12-01,20,20,300235|002458|002533|002293|002493|002252|002236|002408|002153|002378|000685|601678|002158|000848|000789|000708|300003|601233|002250|600395,000685|000708|000789|000848|002153|002158|002236|002250|002252|002293|002378|002408|002458|002493|002533|300003|300235|600395|601233|601678,,600195
2012-01-04,20,20,300235|002458|002533|002493|002252|002153|002408|002236|002378|000685|601678|002158|000848|000789|000708|300003|601233|002250|600395|600499,000685|000708|000789|000848|002153|002158|002236|002250|002252|002378|002408|002458|002493|002533|300003|300235|600395|600499|601233|601678,,002293
2012-02-01,20,20,300235|002458|002493|002293|002533|002252|002153|002236|002408|002378|002158|601678|000685|000848|000789|000708|300003|002250|601233|600436,000685|000708|000789|000848|002153|002158|002236|002250|002252|002293|002378|002408|002458|002493|002533|300003|300235|600436|601233|601678,,600395|600499
2012-03-01,20,20,300235|002458|002493|002293|002252|002533|002153|002236|002408|002378|601678|002158|000685|000848|000789|300003|000708|601233|600436|600298,000685|000708|000789|000848|002153|002158|002236|002252|002293|002378|002408|002458|002493|002533|300003|300235|600298|600436|601233|601678,,002250
2012-04-05,20,20,300235|002458|002653|002493|002614|002293|002533|002252|002153|002236|002408|002378|601678|002158|000685|000848|000789|300003|000708|601233,000685|000708|000789|000848|002153|002158|002236|002252|002293|002378|002408|002458|002493|002533|002614|002653|300003|300235|601233|601678,,600436|600298
2012-05-02,0,0,,,,300235|002458|002493|002293|002533|002252|002153|002236|002408|002378|601678|002158|000685|000848|000789|300003|000708|601233|002653|002614
2012-06-01,0,0,,,,
2012-07-02,0,0,,,,
2012-08-01,2,2,601388|603366,601388|603366,,
2012-09-03,1,1,601515,601515,,601388|603366
2012-10-08,3,3,300326|601515|300333,300326|300333|601515,,
2012-11-01,20,20,300346|300288|300295|601515|300298|300026|002653|300058|600403|002252|603001|601633|000848|002186|002236|002294|002415|600252|002242|000999,000848|000999|002186|002236|002242|002252|002294|002415|002653|300026|300058|300288|300295|300298|300346|600252|600403|601515|601633|603001,,300326|300333
2012-12-03,20,20,300346|300288|300295|300298|601515|300026|002653|300058|002252|600403|603001|000603|000848|601633|002186|002236|002294|600252|002415|002242,000603|000848|002186|002236|002242|002252|002294|002415|002653|300026|300058|300288|300295|300298|300346|600252|600403|601515|601633|603001,,000999
2013-01-04,20,20,300346|300288|601515|300298|300026|002653|300058|002252|600403|603001|000848|601633|002186|002236|002294|600252|002415|002242|000999|600366,000848|000999|002186|002236|002242|002252|002294|002415|002653|300026|300058|300288|300298|300346|600252|600366|600403|601515|601633|603001,,300295|000603
2013-02-01,20,20,300346|300288|300295|601515|300298|300026|002653|300058|603001|002252|600403|000848|002186|601633|002236|002415|002242|600252|600366|600216,000848|002186|002236|002242|002252|002415|002653|300026|300058|300288|300295|300298|300346|600216|600252|600366|600403|601515|601633|603001,,002294|000999
2013-03-01,20,20,300346|300295|300288|300298|601515|300026|002653|600403|603001|002252|300058|000848|002186|601633|002236|002415|002242|600252|600366|600216,000848|002186|002236|002242|002252|002415|002653|300026|300058|300288|300295|300298|300346|600216|600252|600366|600403|601515|601633|603001,,
2013-04-01,20,20,300343|300346|300288|300298|601515|300295|300026|603001|600403|002653|000848|002186|601633|002242|600366|002236|002415|600779|600252|000550,000550|000848|002186|002236|002242|002415|002653|300026|300288|300295|300298|300343|300346|600252|600366|600403|600779|601515|601633|603001,,002252|300058|600216
2013-05-02,3,3,300293|000848|600809,000848|300293|600809,,300346|300288|300298|601515|300295|300026|603001|600403|002653|002186|601633|002242|600366|002236|002415|600252|300343|600779|000550
2013-06-03,5,5,300352|300355|300293|000848|002016,000848|002016|300293|300352|300355,,600809
2013-07-01,6,6,300352|300355|300293|000848|002016|600809,000848|002016|300293|300352|300355|600809,,
2013-08-01,5,5,300352|300353|000848|002016|600809,000848|002016|300352|300353|600809,,300355|300293
2013-09-02,7,7,600816|000603|000848|002016|600067|600809|000858,000603|000848|000858|002016|600067|600809|600816,,300352|300353
2013-10-08,8,8,600816|000603|000848|002016|600067|600809|000568|000858,000568|000603|000848|000858|002016|600067|600809|600816,,
2013-11-01,20,20,601515|600816|000603|300026|300146|600201|600182|300005|002410|300039|000848|601633|600658|002016|600252|002275|002022|000690|600067|600805,000603|000690|000848|002016|002022|002275|002410|300005|300026|300039|300146|600067|600182|600201|600252|600658|600805|600816|601515|601633,,600809|000858|000568
2013-12-02,20,20,601515|600816|000603|300026|300146|600182|600201|300005|002410|300039|000848|601633|002016|600658|600252|002275|000690|002022|600067|600809,000603|000690|000848|002016|002022|002275|002410|300005|300026|300039|300146|600067|600182|600201|600252|600658|600809|600816|601515|601633,,600805
2014-01-02,20,20,601515|600816|000603|300026|600182|600201|300146|300005|300039|002410|000848|601633|002016|600658|600252|002275|000690|600067|600809|601877,000603|000690|000848|002016|002275|002410|300005|300026|300039|300146|600067|600182|600201|600252|600658|600809|600816|601515|601633|601877,,002022
2014-02-07,20,20,601515|000603|300026|600182|600201|000848|601633|300039|002016|600658|002410|600252|002275|000690|600067|600805|600809|601888|601877|002344,000603|000690|000848|002016|002275|002344|002410|300026|300039|600067|600182|600201|600252|600658|600805|600809|601515|601633|601877|601888,,600816|300146|300005
2014-03-03,20,20,601515|600816|000603|300026|600182|600201|000848|601633|300039|002016|002410|600658|600252|002275|600067|000690|002236|600805|600809|002344,000603|000690|000848|002016|002236|002275|002344|002410|300026|300039|600067|600182|600201|600252|600658|600805|600809|600816|601515|601633,,601877|601888
2014-04-01,20,20,601515|600816|000603|300026|600182|300146|600201|000848|601633|300039|300005|002410|600658|600252|002294|002275|000690|600067|002236|600809,000603|000690|000848|002236|002275|002294|002410|300005|300026|300039|300146|600067|600182|600201|600252|600658|600809|600816|601515|601633,,002016|600805|002344
2014-05-05,2,2,600816|000848,000848|600816,,601515|000603|300026|600182|600201|601633|300039|002410|600658|600252|002275|000690|600067|002236|600809|300146|300005|002294
2014-06-03,2,2,600816|000848,000848|600816,,
2014-07-01,1,1,000848,000848,,600816
2014-08-01,2,2,600816|000848,000848|600816,,
2014-09-01,8,8,600816|603288|300017|600201|300146|000848|002219|000895,000848|000895|002219|300017|300146|600201|600816|603288,,
2014-10-08,6,6,603288|600816|300017|000848|300146|000895,000848|000895|300017|300146|600816|603288,,600201|002219
2014-11-03,20,20,300357|300360|000672|002271|603288|300017|002701|600816|002595|002158|300026|600201|002508|300146|000848|300039|002440|600398|600197|600658,000672|000848|002158|002271|002440|002508|002595|002701|300017|300026|300039|300146|300357|300360|600197|600201|600398|600658|600816|603288,,000895
2014-12-01,20,20,300357|300360|002271|000672|603288|300017|002701|002595|600816|002158|300026|600201|002508|300146|300039|000848|002440|600398|300005|002219,000672|000848|002158|002219|002271|002440|002508|002595|002701|300005|300017|300026|300039|300146|300357|300360|600201|600398|600816|603288,,600197|600658
2015-01-05,20,20,300357|300360|002271|000672|603699|002701|603288|300017|002595|600816|002158|300026|600201|002508|300039|300146|002219|000848|002440|600398,000672|000848|002158|002219|002271|002440|002508|002595|002701|300017|300026|300039|300146|300357|300360|600201|600398|600816|603288|603699,,300005
2015-02-02,20,20,300357|300360|000672|002271|603288|002701|002595|600816|300017|002158|603699|300026|002508|600201|300039|300146|000848|002219|600398|600197,000672|000848|002158|002219|002271|002508|002595|002701|300017|300026|300039|300146|300357|300360|600197|600201|600398|600816|603288|603699,,002440
2015-03-02,20,20,300360|300357|000672|002271|603288|002701|002595|600816|002158|603699|300017|002508|300039|000848|600201|300146|600197|600398|002440|600252,000672|000848|002158|002271|002440|002508|002595|002701|300017|300039|300146|300357|300360|600197|600201|600252|600398|600816|603288|603699,,300026|002219
2015-04-01,20,20,300360|300357|000672|002271|603288|600816|002701|002595|002158|300017|300039|000848|600201|002508|600197|002440|600658|600252|000600|600398,000600|000672|000848|002158|002271|002440|002508|002595|002701|300017|300039|300357|300360|600197|600201|600252|600398|600658|600816|603288,,603699|300146
2015-05-04,1,1,000848,000848,,300360|300357|000672|002271|603288|600816|002701|002595|002158|300017|300039|600201|002508|600197|002440|600252|600398|600658|000600
2015-06-01,2,2,600452|000848,000848|600452,,
2015-07-01,2,2,600452|000848,000848|600452,,
2015-08-03,2,2,600452|000848,000848|600452,,
2015-09-01,4,4,600452|600816|603288|000848,000848|600452|600816|603288,,
2015-10-08,4,4,600452|603288|000848|600816,000848|600452|600816|603288,,
2015-11-02,20,20,002749|600452|603611|300432|300357|300360|603369|300015|603288|002588|000848|002595|002701|002032|600816|601515|300124|600867|600398|000895,000848|000895|002032|002588|002595|002701|002749|300015|300124|300357|300360|300432|600398|600452|600816|600867|601515|603288|603369|603611,,
2015-12-01,20,20,002749|600452|300432|300357|300360|300015|603369|603288|002588|000848|002595|002701|002032|600816|300124|601515|002242|600398|600867|000895,000848|000895|002032|002242|002588|002595|002701|002749|300015|300124|300357|300360|300432|600398|600452|600816|600867|601515|603288|603369,,603611
2016-01-04,20,20,002749|300432|300357|300015|603369|603288|002588|002701|000848|002595|002032|600816|300124|601515|600398|600867|000895|600352|000333|600674,000333|000848|000895|002032|002588|002595|002701|002749|300015|300124|300357|300432|600352|600398|600674|600816|600867|601515|603288|603369,,600452|300360|002242
2016-02-01,20,20,002749|300432|603600|300357|300360|603611|603899|600566|603369|300015|002568|603288|000565|002588|000848|002701|002595|603188|300408|601515,000565|000848|002568|002588|002595|002701|002749|300015|300357|300360|300408|300432|600566|601515|603188|603288|603369|603600|603611|603899,,002032|600816|300124|600398|600867|000895|600352|000333|600674
2016-03-01,20,20,002749|603600|300357|300360|603611|600305|603899|002568|600566|603369|300015|603288|002588|000848|002701|002595|600816|300408|300124|601515,000848|002568|002588|002595|002701|002749|300015|300124|300357|300360|300408|600305|600566|600816|601515|603288|603369|603600|603611|603899,,300432|000565|603188
2016-04-01,20,20,002749|600452|300360|002568|300015|603369|603288|002588|000848|002701|002595|600816|601515|300124|002038|002242|600398|600867|000895|600352,000848|000895|002038|002242|002568|002588|002595|002701|002749|300015|300124|300360|600352|600398|600452|600816|600867|601515|603288|603369,,603600|300357|603611|603899|600566|300408|600305
2016-05-03,0,0,,,,002749|300360|002568|300015|603369|603288|002588|000848|002701|002595|600816|601515|300124|600452|002038|002242|600398|600867|000895|600352
2016-06-01,2,1,300432|600366,600366,300432,
2016-07-01,1,1,600366,600366,,
2016-08-01,1,1,600366,600366,,
2016-09-01,7,7,002124|002714|002027|603288|600366|000848|600816,000848|002027|002124|002714|600366|600816|603288,,
2016-10-10,7,7,002124|002714|002027|603288|600366|000848|600816,000848|002027|002124|002714|600366|600816|603288,,
2016-11-01,20,20,603866|300357|300432|300360|002709|002714|002124|300015|002027|603288|002372|600285|002108|600366|002595|000848|603369|600816|600398|002242,000848|002027|002108|002124|002242|002372|002595|002709|002714|300015|300357|300360|300432|600285|600366|600398|600816|603288|603369|603866,,
2016-12-01,20,20,603866|300357|300432|002709|300360|002714|002124|300015|002027|603288|002372|600285|002108|600366|002595|000848|603369|600816|600398|002242,000848|002027|002108|002124|002242|002372|002595|002709|002714|300015|300357|300360|300432|600285|600366|600398|600816|603288|603369|603866,,
2017-01-03,20,20,603866|300357|300497|300432|002709|300360|002714|002124|300015|603288|002372|002108|600285|600366|002595|000848|002157|603369|600398|600816,000848|002108|002124|002157|002372|002595|002709|002714|300015|300357|300360|300432|300497|600285|600366|600398|600816|603288|603369|603866,,002027|002242
2017-02-03,20,20,603866|300432|002709|002714|300357|002124|300015|300360|603899|603288|002372|600285|002108|600366|603369|000848|002595|002157|600398|002242,000848|002108|002124|002157|002242|002372|002595|002709|002714|300015|300357|300360|300432|600285|600366|600398|603288|603369|603866|603899,,600816|300497
2017-03-01,20,20,603866|300432|002709|300357|002124|300015|002714|300360|002372|002108|600285|600366|000848|002595|603369|002157|600398|002242|600816|600867,000848|002108|002124|002157|002242|002372|002595|002709|002714|300015|300357|300360|300432|600285|600366|600398|600816|600867|603369|603866,,603288|603899
2017-04-05,20,20,603866|300497|300357|002709|002124|300015|300360|002714|600285|002372|600366|002108|300017|000848|603369|002157|002595|002242|600867|300124,000848|002108|002124|002157|002242|002372|002595|002709|002714|300015|300017|300124|300357|300360|300497|600285|600366|600867|603369|603866,,300432|600398|600816
2017-05-02,0,0,,,,603866|300357|002709|002124|300015|300360|002714|600285|002372|600366|002108|000848|603369|002157|002595|002242|600867|300497|300017|300124
2017-06-01,1,1,300628,300628,,
2017-07-03,1,1,300628,300628,,
2017-08-01,2,2,300628|000036,000036|300628,,
2017-09-01,5,5,300628|000036|600161|600641|002027,000036|002027|300628|600161|600641,,
2017-10-09,5,5,300628|000036|600161|600641|002027,000036|002027|300628|600161|600641,,
2017-11-01,20,20,002749|300640|300595|300628|603025|603866|002867|603568|300357|002677|002648|300015|002714|000036|600507|000848|002372|600641|002108|300146,000036|000848|002108|002372|002648|002677|002714|002749|002867|300015|300146|300357|300595|300628|300640|600507|600641|603025|603568|603866,,600161|002027
2017-12-01,20,20,002749|300640|300595|300628|603025|603866|002867|603568|300357|002677|002648|300015|000036|002714|000848|002372|600641|600507|002108|002110,000036|000848|002108|002110|002372|002648|002677|002714|002749|002867|300015|300357|300595|300628|300640|600507|600641|603025|603568|603866,,300146
2018-01-02,20,20,002749|300640|300595|603639|300628|603025|603866|002867|603568|300357|002677|002648|300298|000036|000848|300015|600507|002714|600161|002372,000036|000848|002372|002648|002677|002714|002749|002867|300015|300298|300357|300595|300628|300640|600161|600507|603025|603568|603639|603866,,600641|002108|002110
2018-02-01,20,20,002749|300640|300628|603639|300595|603025|603866|002867|603568|300529|300357|002677|002648|000848|600161|300015|000036|002108|002714|600507,000036|000848|002108|002648|002677|002714|002749|002867|300015|300357|300529|300595|300628|300640|600161|600507|603025|603568|603639|603866,,002372|300298
2018-03-01,20,20,002749|300628|603639|300595|603866|603025|002867|603568|300529|300357|000011|002677|002648|000036|000848|002714|600161|002108|600641|300015,000011|000036|000848|002108|002648|002677|002714|002749|002867|300015|300357|300529|300595|300628|600161|600641|603025|603568|603639|603866,,300640|600507
2018-04-02,20,20,300640|002749|300628|603639|300595|603866|002867|603568|002677|002648|000036|002714|000848|002517|002108|600161|600641|002110|600507|300015,000036|000848|002108|002110|002517|002648|002677|002714|002749|002867|300015|300595|300628|300640|600161|600507|600641|603568|603639|603866,,603025|300529|300357|000011
2018-05-02,2,2,002709|300272,002709|300272,,002749|300628|603639|300595|603866|002867|603568|002677|002648|000036|002714|000848|002108|600161|600641|300015|300640|002517|002110|600507
2018-06-01,4,4,002709|300272|600516|300251,002709|300251|300272|600516,,
2018-07-02,2,2,600516|300251,300251|600516,,002709|300272
2018-08-01,4,4,002709|300272|600516|300251,002709|300251|300272|600516,,
2018-09-03,11,11,002833|002749|002709|300272|300121|002110|600507|002626|600516|300251|002027,002027|002110|002626|002709|002749|002833|300121|300251|300272|600507|600516,,
2018-10-08,12,12,002833|002749|002709|603587|300272|300121|002110|600507|002626|600516|300251|002027,002027|002110|002626|002709|002749|002833|300121|300251|300272|600507|600516|603587,,
2018-11-01,20,20,603871|603701|002833|603027|603639|603638|002709|300637|603103|603587|300506|002749|300628|300595|603357|300272|002867|002753|600738|603043,002709|002749|002753|002833|002867|300272|300506|300595|300628|300637|600738|603027|603043|603103|603357|603587|603638|603639|603701|603871,,300121|002110|600507|002626|600516|300251|002027
2018-12-03,20,20,603871|603701|603027|002833|603638|603639|300506|300637|002749|603587|002709|300628|300595|002867|300272|603357|002753|600738|603707|002677,002677|002709|002749|002753|002833|002867|300272|300506|300595|300628|300637|600738|603027|603357|603587|603638|603639|603701|603707|603871,,603103|603043
2019-01-02,20,20,603871|603701|002833|603027|603639|603638|300506|002709|603587|002749|603103|300637|300595|002867|300272|603357|002753|603707|600738|002677,002677|002709|002749|002753|002833|002867|300272|300506|300595|300637|600738|603027|603103|603357|603587|603638|603639|603701|603707|603871,,300628
2019-02-01,20,20,603871|603701|002833|603027|603639|603638|300506|002749|603587|603156|300637|002709|300595|603357|002867|300272|002753|603707|002677|600738,002677|002709|002749|002753|002833|002867|300272|300506|300595|300637|600738|603027|603156|603357|603587|603638|603639|603701|603707|603871,,603103
2019-03-01,20,20,603871|603701|002833|603027|603639|603638|300506|603587|002749|002709|603357|002867|300595|002753|300272|603707|002677|600738|300121|300107,002677|002709|002749|002753|002833|002867|300107|300121|300272|300506|300595|600738|603027|603357|603587|603638|603639|603701|603707|603871,,300637|603156
2019-04-01,20,19,603871|603701|002833|603639|603638|002749|002709|603357|002867|603027|300272|002753|002677|300121|600738|002110|000789|603568|600596|000848,000789|000848|002677|002709|002749|002753|002833|002867|300121|300272|600596|600738|603027|603357|603568|603638|603639|603701|603871,002110,300506|603587|300595|603707|300107
2019-05-06,1,1,002458,002458,,603871|603701|002833|603639|603638|002749|002709|603357|002867|603027|300272|002753|002677|300121|600738|000789|603568|600596|000848
2019-06-03,1,1,002458,002458,,
2019-07-01,1,1,002458,002458,,
2019-08-01,1,1,002458,002458,,
