date,code,action,price
2006-02-06,000933,BUY,1.6616433
2006-02-06,002040,BUY,3.31407468
2006-02-06,600886,BUY,1.2315457
2006-02-06,002033,BUY,1.7774517
2006-02-06,002044,BUY,0.5614839
2006-02-06,600428,BUY,2.48531535
2006-03-01,000550,BUY,2.44337808
2006-03-01,600010,BUY,0.94996753
2006-05-08,600886,SELL_REBAL,1.2302696
2006-05-08,002040,SELL_REBAL,3.31407468
2006-05-08,002033,SELL_REBAL,2.11942836
2006-05-08,002044,SELL_REBAL,0.55732476
2006-05-08,600010,SELL_REBAL,0.62574653
2006-05-08,002022,BUY,2.71935716
2006-05-08,002025,BUY,9.25790448
2006-05-08,000155,BUY,3.9280672
2006-05-08,000937,BUY,0.92942586
2006-05-08,001696,BUY,0.61866142
2006-05-08,000912,BUY,6.1421316
2006-05-08,600096,BUY,6.85913764
2006-06-01,000933,SELL_REBAL,2.0590847
2006-06-01,002050,BUY,0.6964461
2006-06-01,600436,BUY,3.9169878
2006-06-01,600420,BUY,2.92979792
2006-06-01,600227,BUY,2.31550452
2006-06-01,600525,BUY,1.73196569
2006-06-01,600997,BUY,2.54810045
2006-06-01,600761,BUY,3.56972275
2006-06-01,600583,BUY,3.96352845
2006-06-01,600880,BUY,2.48699424
2006-06-01,000069,BUY,2.3752288
2006-06-01,000983,BUY,1.5761944
2006-07-03,600428,SELL_REBAL,2.59671555
2006-07-03,000912,SELL_REBAL,6.8401011
2006-07-03,001696,SELL_REBAL,0.81669448
2006-07-03,600096,SELL_REBAL,7.25818736
2006-07-03,000069,SELL_REBAL,1.9201616
2006-07-03,000983,SELL_REBAL,1.46156208
2006-07-03,002010,BUY,2.3273328
2006-07-03,000933,BUY,2.15962
2006-07-03,002028,BUY,2.91897276
2006-07-03,000066,BUY,2.60981424
2006-07-03,600026,BUY,4.76642232
2006-07-03,600123,BUY,2.171834
2006-08-01,600997,SELL_REBAL,2.0147771
2006-08-01,600583,SELL_REBAL,3.64420035
2006-08-01,000937,SELL_REBAL,0.8136388
2006-08-01,600026,SELL_REBAL,4.67815524
2006-08-01,600123,SELL_REBAL,1.96858312
2006-08-01,600276,BUY,0.92337234
2006-08-01,000088,BUY,3.11598342
2006-08-01,600809,BUY,4.55913528
2006-08-01,000731,BUY,5.08330254
2006-08-01,600012,BUY,2.31292928
2006-09-01,600227,SELL_REBAL,2.21770353
2006-09-01,600525,SELL_REBAL,2.01492809
2006-09-01,000550,SELL_REBAL,4.51007151
2006-09-01,000066,SELL_REBAL,2.10430968
2006-09-01,000088,SELL_REBAL,3.0995619
2006-09-01,002033,BUY,2.652048
2006-09-01,600467,BUY,1.66539002
2006-09-01,600271,BUY,3.39458652
2006-09-01,000937,BUY,0.79486252
2006-09-01,600650,BUY,4.62635008
2006-10-09,600880,SELL_REBAL,2.7127536
2006-10-09,600761,SELL_REBAL,4.83803125
2006-10-09,000550,BUY,4.27492701
2006-10-09,600123,BUY,2.0161176
2006-11-01,002028,SELL_REBAL,3.43148402
2006-11-01,000731,SELL_REBAL,5.71580862
2006-11-01,000933,SELL_REBAL,1.94149838
2006-11-01,600012,SELL_REBAL,2.36713856
2006-11-01,000155,SELL_REBAL,4.30260384
2006-11-01,002050,SELL_REBAL,0.69730591
2006-11-01,000550,SELL_REBAL,3.94102182
2006-11-01,600123,SELL_REBAL,2.14888632
2006-11-01,002052,BUY,3.99016338
2006-11-01,600227,BUY,2.45031129
2006-11-01,002046,BUY,3.91024104
2006-11-01,000088,BUY,3.42388692
2006-11-01,600525,BUY,2.34976693
2006-11-01,002049,BUY,2.48721088
2006-11-01,600518,BUY,0.7062196
2006-11-01,600517,BUY,1.9179045
2007-01-04,600517,SELL_REBAL,2.11395696
2007-01-04,000089,BUY,5.47613838
2007-02-01,600809,SELL_REBAL,10.25017569
2007-02-01,600517,BUY,2.57851605
2007-03-01,002052,SELL_REBAL,5.08047648
2007-03-01,600517,SELL_REBAL,2.60408811
2007-03-01,600809,BUY,8.91342462
2007-03-01,600012,BUY,3.47391136
2007-04-02,600518,SELL_REBAL,1.33024985
2007-04-02,000731,BUY,6.9182399
2007-05-08,000852,BUY_SKIP_LIMIT_UP,8.800207
2007-05-08,600436,SELL_REBAL,8.0021898
2007-05-08,002025,SELL_REBAL,9.6040578
2007-05-08,600420,SELL_REBAL,4.76908128
2007-05-08,002022,SELL_REBAL,6.72646884
2007-05-08,002046,SELL_REBAL,5.91457512
2007-05-08,600525,SELL_REBAL,5.05205785
2007-05-08,002010,SELL_REBAL,5.276544
2007-05-08,600271,SELL_REBAL,5.63972406
2007-05-08,000937,SELL_REBAL,2.34307705
2007-05-08,600809,SELL_REBAL,8.87140494
