date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out,sell_skipped_limit_down
2006-01-04,0,0,,,,,
2006-02-06,4,4,002033|600886|000933|600428,000933|002033|600428|600886,,,
2006-03-01,6,6,002033|000550|600886|000933|600428|600010,000550|000933|002033|600010|600428|600886,,,
2006-04-03,6,6,002033|002040|000550|600886|000933|600428,000550|000933|002033|002040|600428|600886,,600010,
2006-05-08,10,10,001696|002022|000937|000550|000933|002025|000155|600428|600096|000912,000155|000550|000912|000933|000937|001696|002022|002025|600096|600428,,002033|600886|002040,
2006-06-01,18,18,600525|001696|002022|600880|600227|000937|600420|000550|002025|600997|600428|000155|000983|000069|600096|000912|600418|600019,000069|000155|000550|000912|000937|000983|001696|002022|002025|600019|600096|600227|600418|600420|600428|600525|600880|600997,,000933,
2006-07-03,20,20,002050|600525|001696|002028|002010|002022|600436|600348|600880|600227|000937|600420|600123|000550|002025|000933|600997|600183|000066|000155,000066|000155|000550|000933|000937|001696|002010|002022|002025|002028|002050|600123|600183|600227|600348|600420|600436|600525|600880|600997,,600428|600096|000912|000983|000069|600418|600019,
2006-08-01,20,20,002050|600525|600276|002010|002028|001696|002022|600436|600348|600880|600227|000937|600420|000731|600123|600596|002025|000933|600829|600809,000731|000933|000937|001696|002010|002022|002025|002028|002050|600123|600227|600276|600348|600420|600436|600525|600596|600809|600829|600880,,000550|600997|000155|600183|000066,
2006-09-01,20,20,002050|002033|002028|001696|600276|000157|600467|002010|002022|600348|000690|600497|600436|600880|000006|600650|000937|600708|600420|600079,000006|000157|000690|000937|001696|002010|002022|002028|002033|002050|600079|600276|600348|600420|600436|600467|600497|600650|600708|600880,,600525|600227|600123|002025|000933|000731|600596|600829|600809,
2006-10-09,20,20,002050|002033|001696|002028|000157|600276|002010|600497|002022|600348|000690|600436|000006|600708|600650|600420|000937|600079|600467|000731,000006|000157|000690|000731|000937|001696|002010|002022|002028|002033|002050|600079|600276|600348|600420|600436|600467|600497|600650|600708,,600880,
2006-11-01,20,20,600845|002003|002050|002049|600525|002033|600518|600725|002028|600439|600276|002010|000157|002046|600517|600348|600497|000690|600880|600227,000157|000690|002003|002010|002028|002033|002046|002049|002050|600227|600276|600348|600439|600497|600517|600518|600525|600725|600845|600880,,001696|002022|600436|000006|600708|600650|600420|000937|600079|600467|000731,
2006-12-01,20,20,002003|002050|600525|002049|600518|600725|002033|002028|002010|600276|600517|600439|000157|600348|002046|600436|000690|600227|600880|600708,000157|000690|002003|002010|002028|002033|002046|002049|002050|600227|600276|600348|600436|600439|600517|600518|600525|600708|600725|600880,,600497|600845,
2007-01-04,20,20,002003|002050|600518|002049|002033|600725|002028|600517|002010|002046|600276|600436|600348|600227|600880|000157|600497|600079|000937|600708,000157|000937|002003|002010|002028|002033|002046|002049|002050|600079|600227|600276|600348|600436|600497|600517|600518|600708|600725|600880,,600525|600439|000690,
2007-02-01,20,20,002003|002050|002049|600518|002033|600517|600276|002046|600439|600348|002010|002028|600436|600227|000937|000006|600650|600467|600708|002022,000006|000937|002003|002010|002022|002028|002033|002046|002049|002050|600227|600276|600348|600436|600439|600467|600517|600518|600650|600708,,600725|600880|000157|600497|600079,
2007-03-01,20,20,002003|002050|002049|600518|002033|600517|600725|600276|002046|600348|002010|002028|600439|600227|000006|600420|000937|600467|002022|600708,000006|000937|002003|002010|002022|002028|002033|002046|002049|002050|600227|600276|600348|600420|600439|600467|600517|600518|600708|600725,,600436|600650,
2007-04-02,20,20,002003|002050|002049|002033|600525|600276|600725|002046|600348|600436|002010|000157|002028|600439|600227|600517|000006|600420|000987|000937,000006|000157|000937|000987|002003|002010|002028|002033|002046|002049|002050|600227|600276|600348|600420|600436|600439|600517|600525|600725,,600518|600467|002022|600708,
2007-05-08,20,19,002003|600993|600527|002033|600547|600971|002029|600276|600348|002028|600227|000987|600517|600880|600271|600489|600439|000157|000937|000852,000157|000937|000987|002003|002028|002029|002033|600227|600271|600276|600348|600439|600489|600517|600527|600547|600880|600971|600993,000852,002050|002049|600725|002046|002010|000006|600420|600525|600436,
2007-06-01,20,20,002003|600993|002033|600547|600527|002038|600971|002028|600276|002029|600227|600436|600489|000903|600439|600231|000937|600123|002022|600271,000903|000937|002003|002022|002028|002029|002033|002038|600123|600227|600231|600271|600276|600436|600439|600489|600527|600547|600971|600993,,600348|000987|600517|000157|600880,
2007-07-02,20,20,002003|600993|002033|600527|002038|002051|600971|002029|600227|600436|000987|600517|600439|600276|000903|600231|600161|000937|600123|600271,000903|000937|000987|002003|002029|002033|002038|002051|600123|600161|600227|600231|600271|600276|600436|600439|600517|600527|600971|600993,,600547|002028|600489|002022,
