date,num_target,num_held,target,held,buy_skipped_limit_up,sold_out
2009-02-02,0,0,,,,
2009-03-02,0,0,,,,
2009-04-01,0,0,,,,
2009-05-04,0,0,,,,
2009-06-01,0,0,,,,
2009-07-01,0,0,,,,
2009-08-03,0,0,,,,
2009-09-01,6,6,002215|002001|600366|600588|600276|600809,002001|002215|600276|600366|600588|600809,,
2009-10-09,6,6,002215|002001|600366|600588|600276|600809,002001|002215|600276|600366|600588|600809,,
2009-11-02,0,0,,,,002215|002001|600366|600588|600276|600809
2009-12-01,0,0,,,,
2010-01-04,0,0,,,,
2010-02-01,0,0,,,,
2010-03-01,0,0,,,,
2010-04-01,0,0,,,,
2010-05-04,18,18,300012|300015|300008|300005|300013|300025|300024|300001|300046|300031|300037|300039|300033|300018|300027|000848|600188|601088,000848|300001|300005|300008|300012|300013|300015|300018|300024|300025|300027|300031|300033|300037|300039|300046|600188|601088,,
2010-06-01,30,30,300043|300017|300026|300058|300012|300054|300009|300015|300035|300014|300008|300044|300016|300034|300013|300019|300005|300047|300036|300025|300024|300046|300031|300001|300048|300049|300037|300010|300033|300039,300001|300005|300008|300009|300010|300012|300013|300014|300015|300016|300017|300019|300024|300025|300026|300031|300033|300034|300035|300036|300037|300039|300043|300044|300046|300047|300048|300049|300054|300058,,300018|300027|000848|600188|601088
2010-07-01,30,30,300043|300071|300026|300058|300017|300012|300054|300009|300045|300006|300014|300008|300035|300015|300044|300051|300016|300034|300013|300005|300041|300024|300019|300047|300036|300025|300053|300048|300046|300031,300005|300006|300008|300009|300012|300013|300014|300015|300016|300017|300019|300024|300025|300026|300031|300034|300035|300036|300041|300043|300044|300045|300046|300047|300048|300051|300053|300054|300058|300071,,300001|300037|300033|300039|300049|300010
2010-08-02,30,30,300059|300043|300066|300071|300026|300017|300058|300012|300054|300009|300045|300006|300014|300035|300008|002410|300015|300044|300051|300016|300005|002415|300013|300024|300041|300036|300053|300048|300047|300019,002410|002415|300005|300006|300008|300009|300012|300013|300014|300015|300016|300017|300019|300024|300026|300035|300036|300041|300043|300044|300045|300047|300048|300051|300053|300054|300058|300059|300066|300071,,300034|300025|300046|300031
2010-09-01,3,3,002415|002063|000848,000848|002063|002415,,300043|300071|300026|300017|300058|300012|300054|300009|300045|300006|300014|300035|300008|300015|300044|300051|300016|300005|300013|300024|300041|300036|300053|300048|300047|300019|300059|300066|002410
2010-10-08,4,4,300101|002415|002063|000848,000848|002063|002415|300101,,
2010-11-01,27,26,002236|002415|002252|002385|002285|002273|002310|002153|002003|002063|601101|002158|600742|000848|002242|000650|002152|000708|000887|000338|002001|600166|600517|000012|600660|600309|601899,000012|000338|000650|000708|000848|000887|002001|002003|002063|002152|002153|002236|002242|002252|002273|002285|002310|002385|002415|600166|600309|600517|600660|600742|601101|601899,002158,300101
2010-12-01,29,28,002236|002252|002415|002385|002285|002310|002273|002153|002003|601101|002063|600323|600742|002242|000848|002152|000650|600395|000708|000887|000338|002001|600166|600517|000895|600660|600309|601666|601899,000338|000650|000708|000848|000887|002001|002003|002063|002152|002153|002236|002242|002252|002273|002285|002310|002385|002415|600166|600309|600323|600395|600517|600660|600742|601101|601666|601899,000895,000012
2011-01-04,27,27,002252|002236|002415|002385|002285|002273|002310|002003|002153|002063|600742|000848|600323|002242|000650|002152|000708|002001|002064|600166|000887|600517|000338|600660|000012|600309|601899,000012|000338|000650|000708|000848|000887|002001|002003|002063|002064|002152|002153|002236|002242|002252|002273|002285|002310|002385|002415|600166|600309|600323|600517|600660|600742|601899,,601101|600395|601666
2011-02-01,30,30,002236|002252|002415|002285|002385|002310|002273|002153|002003|002063|601101|000848|600742|600323|002158|002242|000650|002152|000708|600750|002064|601877|600166|002001|000999|000887|600517|000338|600271|600660,000338|000650|000708|000848|000887|000999|002001|002003|002063|002064|002152|002153|002158|002236|002242|002252|002273|002285|002310|002385|002415|600166|600271|600323|600517|600660|600742|600750|601101|601877,,600309|601899|000012
2011-03-01,27,27,002236|002252|002415|002285|002385|002310|002273|002153|002003|002063|000848|600323|600742|002158|002242|002152|600750|000708|600166|002064|002001|000887|600517|000338|600660|601666|601899,000338|000708|000848|000887|002001|002003|002063|002064|002152|002153|002158|002236|002242|002252|002273|002285|002310|002385|002415|600166|600323|600517|600660|600742|600750|601666|601899,,000650|601101|601877|000999|600271
2011-04-01,30,30,002236|002252|300099|002415|300101|002385|002285|002273|002310|002153|002003|002063|000848|600323|600742|002158|002242|000650|002152|600750|000708|000887|600166|002064|000999|002001|600517|000338|600660|601666,000338|000650|000708|000848|000887|000999|002001|002003|002063|002064|002152|002153|002158|002236|002242|002252|002273|002285|002310|002385|002415|300099|300101|600166|600323|600517|600660|600742|600750|601666,,601899
2011-05-03,0,0,,,,002236|002252|002415|002385|002285|002273|002310|002153|002003|002063|000848|600323|600742|002158|002242|002152|600750|000708|000887|600166|002064|002001|600517|000338|600660|601666|300099|300101|000650|000999
2011-06-01,0,0,,,,
2011-07-01,0,0,,,,
2011-08-01,3,3,002591|002581|601208,002581|002591|601208,,
2011-09-01,2,2,601208|600160,600160|601208,,002591|002581
2011-10-10,2,2,601208|600160,600160|601208,,
2011-11-01,28,28,300235|002458|002533|002293|002493|002252|002236|002153|002378|002408|000685|601678|002158|000848|300003|000708|601233|600195|002001|000726|000338|600276|600160|600660|600503|600309|601006|601899,000338|000685|000708|000726|000848|002001|002153|002158|002236|002252|002293|002378|002408|002458|002493|002533|300003|300235|600160|600195|600276|600309|600503|600660|601006|601233|601678|601899,,601208
2011-12-01,30,30,300235|002458|002533|002293|002493|002252|002236|002408|002153|002378|000685|601678|002158|000848|000789|000708|300003|601233|600395|600195|002001|000726|600499|000338|601101|600160|600805|600660|600503|002128,000338|000685|000708|000726|000789|000848|002001|002128|002153|002158|002236|002252|002293|002378|002408|002458|002493|002533|300003|300235|600160|600195|600395|600499|600503|600660|600805|601101|601233|601678,,600276|600309|601006|601899
2012-01-04,30,30,300235|002458|002533|002493|002252|002153|002408|002236|002378|000685|601678|002158|000848|000789|000708|300003|601233|002250|600395|600499|600195|002001|000726|601101|000338|600252|002022|600216|600160|600805,000338|000685|000708|000726|000789|000848|002001|002022|002153|002158|002236|002250|002252|002378|002408|002458|002493|002533|300003|300235|600160|600195|600216|600252|600395|600499|600805|601101|601233|601678,,002293|600660|600503|002128
2012-02-01,30,30,300235|002458|002493|002293|002533|002252|002153|002236|002408|002378|002158|601678|000685|000848|000789|000708|300003|002250|601233|600499|600252|600195|600395|002001|002038|000726|601101|000338|002022|600216,000338|000685|000708|000726|000789|000848|002001|002022|002038|002153|002158|002236|002250|002252|002293|002378|002408|002458|002493|002533|300003|300235|600195|600216|600252|600395|600499|601101|601233|601678,,600160|600805
2012-03-01,30,30,300235|002458|002493|002293|002252|002533|002153|002236|002408|002378|601678|002158|000685|000848|300003|000708|601233|600195|600499|002038|002001|600252|000726|000338|002022|600216|600276|600160|600805|600503,000338|000685|000708|000726|000848|002001|002022|002038|002153|002158|002236|002252|002293|002378|002408|002458|002493|002533|300003|300235|600160|600195|600216|600252|600276|600499|600503|600805|601233|601678,,000789|002250|600395|601101
2012-04-05,30,30,300235|002458|002653|002493|002614|002293|002533|002252|002153|002236|002408|601678|002158|000685|000848|000789|300003|000708|601233|600499|600195|000703|600252|002001|002038|000726|000338|601101|002022|600216,000338|000685|000703|000708|000726|000789|000848|002001|002022|002038|002153|002158|002236|002252|002293|002408|002458|002493|002533|002614|002653|300003|300235|600195|600216|600252|600499|601101|601233|601678,,002378|600276|600160|600805|600503
2012-05-02,0,0,,,,300235|002458|002493|002293|002533|002252|002153|002236|002408|601678|002158|000685|000848|300003|000708|601233|600499|600195|600252|002001|002038|000726|000338|002022|600216|002653|002614|000789|000703|601101
2012-06-01,0,0,,,,
2012-07-02,0,0,,,,
2012-08-01,2,2,601388|603366,601388|603366,,
2012-09-03,1,1,601515,601515,,601388|603366
2012-10-08,3,3,300326|601515|300333,300326|300333|601515,,
2012-11-01,21,21,300346|601515|300298|300026|002653|300058|600403|002252|601633|000848|002236|002415|600252|002242|600366|600216|002022|000550|600123|600395|601088,000550|000848|002022|002236|002242|002252|002415|002653|300026|300058|300298|300346|600123|600216|600252|600366|600395|600403|601088|601515|601633,,300326|300333
2012-12-03,26,26,300346|300288|300295|300298|601515|300026|002653|300058|002252|600403|000848|601633|002236|600252|002415|002242|600366|000999|600216|002022|000550|601717|000895|600123|600395|601088,000550|000848|000895|000999|002022|002236|002242|002252|002415|002653|300026|300058|300288|300295|300298|300346|600123|600216|600252|600366|600395|600403|601088|601515|601633|601717,,
2013-01-04,21,21,300346|601515|300298|300026|002653|300058|002252|600403|000848|601633|002236|600252|002415|002242|002022|600329|600216|000550|000895|600123|600395,000550|000848|000895|002022|002236|002242|002252|002415|002653|300026|300058|300298|300346|600123|600216|600252|600329|600395|600403|601515|601633,,600366|601088|300288|300295|000999|601717
2013-02-01,17,17,300346|601515|300298|300026|300058|002252|600403|000848|601633|002236|002415|002242|600252|600216|600329|600395|601088,000848|002236|002242|002252|002415|300026|300058|300298|300346|600216|600252|600329|600395|600403|601088|601515|601633,,002653|002022|000550|000895|600123
2013-03-01,17,17,300346|300298|601515|300026|600403|002252|300058|000848|601633|002236|002415|002242|600252|600216|000550|600395|601088,000550|000848|002236|002242|002252|002415|300026|300058|300298|300346|600216|600252|600395|600403|601088|601515|601633,,600329
2013-04-01,15,15,300343|300346|601515|300026|600403|000848|601633|002242|600366|002415|600252|000550|600123|600395|601088,000550|000848|002242|002415|300026|300343|300346|600123|600252|600366|600395|600403|601088|601515|601633,,300298|002252|300058|002236|600216
2013-05-02,2,2,300293|000848,000848|300293,,300346|601515|300026|600403|601633|002242|002415|600252|000550|600395|601088|300343|600366|600123
2013-06-03,4,4,300352|300355|000848|002016,000848|002016|300352|300355,,300293
2013-07-01,5,5,300352|300355|300293|000848|002016,000848|002016|300293|300352|300355,,
2013-08-01,4,4,300352|300353|000848|002016,000848|002016|300352|300353,,300355|300293
2013-09-02,4,4,600816|000848|002016|600067,000848|002016|600067|600816,,300352|300353
2013-10-08,4,4,600816|000848|002016|600067,000848|002016|600067|600816,,
2013-11-01,16,16,601515|600816|300026|600201|300005|002410|300039|000848|600658|002016|600252|002275|000690|600067|600809|002415,000690|000848|002016|002275|002410|002415|300005|300026|300039|600067|600201|600252|600658|600809|600816|601515,,
2013-12-02,14,14,601515|600816|300026|600201|002410|300039|000848|002016|600658|600252|002275|000690|600067|002415,000690|000848|002016|002275|002410|002415|300026|300039|600067|600201|600252|600658|600816|601515,,300005|600809
2014-01-02,11,11,601515|600816|600201|300039|000848|002016|600658|600252|000690|600067|002415,000690|000848|002016|002415|300039|600067|600201|600252|600658|600816|601515,,300026|002410|002275
2014-02-07,13,13,601515|600201|000848|601633|300039|002016|600658|600252|002275|000690|600067|600809|002415,000690|000848|002016|002275|002415|300039|600067|600201|600252|600658|600809|601515|601633,,600816
2014-03-03,14,14,601515|600816|600201|000848|601633|300039|002016|600658|600252|002275|600067|000690|600809|002415,000690|000848|002016|002275|002415|300039|600067|600201|600252|600658|600809|600816|601515|601633,,
2014-04-01,13,13,601515|600816|300026|600201|000848|601633|300039|600658|600252|000690|600067|600809|002415,000690|000848|002415|300026|300039|600067|600201|600252|600658|600809|600816|601515|601633,,002016|002275
2014-05-05,2,2,600816|000848,000848|600816,,601515|600201|601633|300039|600658|600252|000690|600067|600809|002415|300026
2014-06-03,2,2,600816|000848,000848|600816,,
2014-07-01,1,1,000848,000848,,600816
2014-08-01,2,2,600816|000848,000848|600816,,
2014-09-01,5,5,600816|603288|300017|600201|000848,000848|300017|600201|600816|603288,,
2014-10-08,4,4,603288|600816|300017|000848,000848|300017|600816|603288,,600201
2014-11-03,24,24,300360|000672|002271|603288|300017|002701|600816|002595|002158|600201|002508|300146|000848|300039|002440|600398|600197|600658|600252|000600|000062|600352|601633|002415,000062|000600|000672|000848|002158|002271|002415|002440|002508|002595|002701|300017|300039|300146|300360|600197|600201|600252|600352|600398|600658|600816|601633|603288,,
2014-12-01,22,22,002271|000672|603288|300017|002701|002595|600816|002158|600201|002508|300039|000848|002440|600398|600197|600658|002410|600252|000600|600352|601633|002415,000600|000672|000848|002158|002271|002410|002415|002440|002508|002595|002701|300017|300039|600197|600201|600252|600352|600398|600658|600816|601633|603288,,300360|300146|000062
2015-01-05,25,25,300357|300360|002271|000672|002701|603288|300017|002595|600816|002158|300026|600201|002508|300039|300146|000848|002440|600398|600658|002410|600252|000062|000600|600352|002415,000062|000600|000672|000848|002158|002271|002410|002415|002440|002508|002595|002701|300017|300026|300039|300146|300357|300360|600201|600252|600352|600398|600658|600816|603288,,600197|601633
2015-02-02,18,18,300360|000672|002271|002701|002595|600816|300017|002158|002508|300039|000848|600398|600197|600658|600252|000600|600352|002415,000600|000672|000848|002158|002271|002415|002508|002595|002701|300017|300039|300360|600197|600252|600352|600398|600658|600816,,603288|600201|002440|002410|300357|300026|300146|000062
2015-03-02,14,14,000672|002271|002701|002595|600816|002158|300039|000848|600197|600398|600252|600658|000600|600352,000600|000672|000848|002158|002271|002595|002701|300039|600197|600252|600352|600398|600658|600816,,300360|300017|002508|002415
2015-04-01,9,9,002271|600816|002701|002158|300039|000848|600658|600252|600398,000848|002158|002271|002701|300039|600252|600398|600658|600816,,000672|002595|600197|000600|600352
2015-05-04,1,1,000848,000848,,002271|600816|002701|002158|300039|600658|600252|600398
2015-06-01,1,1,600452,600452,,000848
2015-07-01,2,2,600452|000848,000848|600452,,
2015-08-03,2,2,600452|000848,000848|600452,,
2015-09-01,3,3,600452|600816|000848,000848|600452|600816,,
2015-10-08,3,3,600452|000848|600816,000848|600452|600816,,
2015-11-02,12,12,002749|600452|300432|603369|300015|000848|002701|600816|601515|600398|600352|600674,000848|002701|002749|300015|300432|600352|600398|600452|600674|600816|601515|603369,,
2015-12-01,10,10,600452|300432|300015|000848|002701|600816|601515|600398|600352|600674,000848|002701|300015|300432|600352|600398|600452|600674|600816|601515,,002749|603369
2016-01-04,10,10,002749|300432|300015|002701|000848|600816|601515|600398|600352|600674,000848|002701|002749|300015|300432|600352|600398|600674|600816|601515,,600452
2016-02-01,14,14,002749|300432|603369|300015|000848|002701|002595|601515|600816|600398|000895|600352|600674|002415,000848|000895|002415|002595|002701|002749|300015|300432|600352|600398|600674|600816|601515|603369,,
2016-03-01,12,12,002749|300357|603369|300015|000848|002701|600816|601515|600398|000895|600352|600674,000848|000895|002701|002749|300015|300357|600352|600398|600674|600816|601515|603369,,300432|002595|002415
2016-04-01,10,10,002749|600452|300015|000848|002701|600816|601515|600398|600352|600674,000848|002701|002749|300015|600352|600398|600452|600674|600816|601515,,603369|000895|300357
2016-05-03,0,0,,,,002749|300015|000848|002701|600816|601515|600398|600352|600674|600452
2016-06-01,1,0,300432,,300432,
2016-07-01,0,0,,,,
2016-08-01,0,0,,,,
2016-09-01,5,5,002124|002714|002027|000848|600816,000848|002027|002124|002714|600816,,
2016-10-10,5,5,002124|002714|002027|000848|600816,000848|002027|002124|002714|600816,,
2016-11-01,11,11,300432|002714|002124|300015|002027|002372|000848|600816|600398|600688|601633,000848|002027|002124|002372|002714|300015|300432|600398|600688|600816|601633,,
2016-12-01,12,12,300432|002709|002714|002124|300015|002027|002372|000848|600816|600398|600688|601633,000848|002027|002124|002372|002709|002714|300015|300432|600398|600688|600816|601633,,
2017-01-03,13,13,300432|002709|002714|002124|300015|002372|002108|600366|000848|600398|600816|002027|601633,000848|002027|002108|002124|002372|002709|002714|300015|300432|600366|600398|600816|601633,,600688
2017-02-03,14,14,603866|300432|002709|002714|300357|002124|300015|002372|002108|600366|000848|600398|600816|002027,000848|002027|002108|002124|002372|002709|002714|300015|300357|300432|600366|600398|600816|603866,,601633
2017-03-01,12,12,300432|002709|002124|300015|002714|002372|002108|600366|000848|600398|600816|002027,000848|002027|002108|002124|002372|002709|002714|300015|300432|600366|600398|600816,,603866|300357
2017-04-05,10,10,002709|002124|300015|002714|002372|600366|000848|002027|600816|600398,000848|002027|002124|002372|002709|002714|300015|600366|600398|600816,,300432|002108
2017-05-02,0,0,,,,002709|002124|300015|002714|002372|600366|000848|002027|600816|600398
2017-06-01,0,0,,,,
2017-07-03,0,0,,,,
2017-08-01,1,1,000036,000036,,
2017-09-01,2,2,000036|002027,000036|002027,,
2017-10-09,2,2,000036|002027,000036|002027,,
2017-11-01,17,17,002749|300595|603866|002867|603568|002648|300015|002714|000036|600507|000848|002372|600641|002050|600398|002027|601225,000036|000848|002027|002050|002372|002648|002714|002749|002867|300015|300595|600398|600507|600641|601225|603568|603866,,
2017-12-01,20,20,002749|300640|300595|603866|002867|603568|002648|300015|000036|002714|000848|002372|600641|600507|002108|002110|002050|600398|002027|601225,000036|000848|002027|002050|002108|002110|002372|002648|002714|002749|002867|300015|300595|300640|600398|600507|600641|601225|603568|603866,,
2018-01-02,17,17,002749|300640|300595|603866|002867|603568|002648|000036|000848|300015|600507|002372|002108|002110|600398|601225|002027,000036|000848|002027|002108|002110|002372|002648|002749|002867|300015|300595|300640|600398|600507|601225|603568|603866,,002714|600641|002050
2018-02-01,16,16,002749|300640|300595|603866|002867|603568|002648|000848|600161|300015|000036|002108|600507|600641|002372|002027,000036|000848|002027|002108|002372|002648|002749|002867|300015|300595|300640|600161|600507|600641|603568|603866,,002110|600398|601225
2018-03-01,17,17,002749|300595|603866|002867|603568|002648|000036|000848|600161|002108|600641|300015|002372|600507|600398|601225|002027,000036|000848|002027|002108|002372|002648|002749|002867|300015|300595|600161|600398|600507|600641|601225|603568|603866,,300640
2018-04-02,18,18,300640|002749|300595|603568|002648|000036|002714|000848|002108|600641|002110|600507|300015|002372|002050|600398|601225|002027,000036|000848|002027|002050|002108|002110|002372|002648|002714|002749|300015|300595|300640|600398|600507|600641|601225|603568,,603866|002867|600161
2018-05-02,1,1,002709,002709,,002749|300595|603568|002648|000036|000848|002108|600641|600507|300015|002372|600398|601225|002027|300640|002714|002110|002050
2018-06-01,2,2,002709|300251,002709|300251,,
2018-07-02,1,1,300251,300251,,002709
2018-08-01,2,2,002709|300251,002709|300251,,
2018-09-03,6,6,002749|002709|300121|002110|600507|300251,002110|002709|002749|300121|300251|600507,,
2018-10-08,7,7,002749|002709|300121|002110|600507|600516|300251,002110|002709|002749|300121|300251|600507|600516,,
2018-11-01,30,30,603871|603701|002833|603027|603638|002709|002749|300595|603357|300272|002867|600738|603707|002677|300121|000789|600596|603568|002110|000848|002626|600507|603025|600801|002372|600282|002555|600426|000830|600782,000789|000830|000848|002110|002372|002555|002626|002677|002709|002749|002833|002867|300121|300272|300595|600282|600426|600507|600596|600738|600782|600801|603025|603027|603357|603568|603638|603701|603707|603871,,300251|600516
2018-12-03,30,30,603871|603701|603027|002833|603638|002749|002709|300595|002867|300272|603357|600738|603707|002677|300121|002110|000789|600596|603568|000848|600507|603025|600282|600801|600426|002372|002555|600782|000830|600598,000789|000830|000848|002110|002372|002555|002677|002709|002749|002833|002867|300121|300272|300595|600282|600426|600507|600596|600598|600738|600782|600801|603025|603027|603357|603568|603638|603701|603707|603871,,002626
2019-01-02,30,30,603871|603701|002833|603027|603638|002709|002749|300595|002867|300272|603357|002753|603707|600738|002677|300121|000789|002110|000672|600596|603568|000848|600507|002626|603025|600801|002555|600282|600426|000830,000672|000789|000830|000848|002110|002555|002626|002677|002709|002749|002753|002833|002867|300121|300272|300595|600282|600426|600507|600596|600738|600801|603025|603027|603357|603568|603638|603701|603707|603871,,002372|600782|600598
2019-02-01,30,30,603871|603701|002833|603027|603638|002749|002709|300595|603357|002867|300272|002753|603707|002677|600738|300121|000789|002110|600596|603568|000848|002626|600507|603025|600801|600282|600426|600598|000830|600782,000789|000830|000848|002110|002626|002677|002709|002749|002753|002833|002867|300121|300272|300595|600282|600426|600507|600596|600598|600738|600782|600801|603025|603027|603357|603568|603638|603701|603707|603871,,002555|000672
2019-03-01,30,30,603871|603701|603027|603638|002749|002709|603357|002867|002677|600738|300121|000789|002110|600596|603568|000848|603025|600507|600282|600426|600598|000830|600782|601003|600516|002001|300251|600688|601225|002027,000789|000830|000848|002001|002027|002110|002677|002709|002749|002867|300121|300251|600282|600426|600507|600516|600596|600598|600688|600738|600782|601003|601225|603025|603027|603357|603568|603638|603701|603871,,002833|300595|300272|002753|603707|002626|600801
